,img,name1,name2,link,price,best_offer,likes
7237,https://lh3.googleusercontent.com/OgDrmmumpgz_uMNxEhoSyGUcuXJd4eb98nlxQrQgvUTd3Gd261cnYyjLF9Mibm96HcVDudvqEAD8b5QU7MD3gaFugVeGBxGO100n=w180,Killers_nft,Matilda,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/92096972425781868982616941056886619783198905378241650642799157680148905459962,0.0005,0.0005,68
7238,https://lh3.googleusercontent.com/2Rm5oFq8mm9poPt-ruN0WJ6tI5sThzsugfJrsyO_h-zBagVEOmFYS-zpqaWf0xPMM_df4rI868O36hwGJktO-sWCyeRAWhoJyuQj=w180,RenmoWorldNFT,RENMO#5752,https://opensea.io/assets/matic/0x3ad875c334491de7e505c21682a13c56943f93a9/5752,0.0005,0.0005,0
7239,https://lh3.googleusercontent.com/Hd1ZdxP7RquHPQPMHEZbLuYtg93A7Dzdu1mDkuqQpFFHKD5c5kuIjDIpHnvB_NDSnD9InYaZndyP0fTrEb4gP1D_vDHciKqoUSYbhw8=w180,Furby Cat Club,FurbyCatClub #858,https://opensea.io/assets/matic/0xdb7cd4ed3db50cf072f8fbbf745d8350a84c6e1b/858,0.0005,0.0005,2
7240,https://lh3.googleusercontent.com/a5L--Uw7MYnbvHyKATow-lqqKSO99qwmOlJeEwylhTpaosDwOYIDhAiioKKPxy3dmjh3NXYxImc1LfUF4-Z2OBYtOCw_Lxw4rU2N=w180,Pass it Forward,PIF Token 2.5,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/76753702783333735329788678974336021375221291303457490583380154310089521496164,0.0005,0.0,15
7241,https://lh3.googleusercontent.com/HHqLATYRcRpseOJyE-BsxqNfI5eHHyPqfBX_4TTXUjo2wNsCJTZzr2lX68hJEz0SnKXtKPK_Tg3f2uQJ73X3dm8Bn-3oH7OQU69KhQ=w180,PixelMushroomColection,PinkMarioMushroom,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/52539796306861503741574187957629421941837920030160010282832104575220743929857,0.0005,0.0005,2
7242,https://lh3.googleusercontent.com/8nqoBJgFlkznsjQWx454ZOVEAW0VzPx2O0pKxNjRiZO81e1TXXiSCo2XGnCZCaZfzJyyXSAhJSTxU8Hdx1WR00MWWpC3yGrbh6cWLQ=w180,UNPLANNED by AE,MINIONS fighting for Apes | FREE CONTENT,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/18383003866238739565984197626817025171053008911229571578036974504580241607168,0.0005,0.0003,66
7243,https://lh3.googleusercontent.com/C6B85h6nd8xV0uP19L8RpfgXifQ284bZLcnqIH53oKSlHugV9S3twP6ql6VIUOncIcUF-b4wnEgflVshECUB6WWY1iVBfdjHiUjUUsw=w180,Neon District Season One Item,Plasma Spear,https://opensea.io/assets/matic/0x7227e371540cf7b8e512544ba6871472031f3335/158456338623779620460983058629,0.0005,0.0005,3
7244,https://lh3.googleusercontent.com/k4uDx7xgNrQLLVj0AhofL48LWjqTZAobmI6ouA6m9TqTd8-XDNbsrW22pvoW_S3oCWrRTBM1Seq1rNT__k_uUPiupkaOIJoKSFpEsbI=w180,Untitled Collection #81249929,MOMO,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/71479437382944506521542080378493702137737957539806476134569497188566137045042,0.0005,0.0,5
7245,https://lh3.googleusercontent.com/Zi9ukyn2ljATB8WqzTVeg9ONcIXhKngOVCCFSZtdSjo2IHKLrNViMQ2gyBX9ZgzN-io_REbtcQPpkT6FJLtwm8DbSGAAMtAMFOvdGHM=w180,Untitled Collection #81057072,LILI gallery,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/100705201928066398985327686518661246124726067721870641618233000898405802704946,0.0005,0.0,3
7246,https://lh3.googleusercontent.com/_rXPKERJtUHADumb-U76qwKut9zQ_wsC4vnIOylJ6y0k0R43do_vQ1MFPFiCMWdqas0Lmu3RyjuQoUhjX1KpaOcuyTFt4xsjWPaMAg=w180,BitDrivers,#16088,https://opensea.io/assets/matic/0x434f7e5713100ace27310e45a8b78bd82e43054e/16088,0.0005,0.0005,0
7247,https://lh3.googleusercontent.com/HPhJwbHglWf86B4ASV1W10ZpjYkUy-n5SpoEdUz-ymCh4oNN0c92OWmASPbDF0cND3_K_ykiDfWw-dpmhM72FkFJ7RLkBIFnICbn=w180,BitDrivers,#11041,https://opensea.io/assets/matic/0x434f7e5713100ace27310e45a8b78bd82e43054e/11041,0.0005,0.0005,2
7248,https://lh3.googleusercontent.com/dbApmpuCu9QjtEI3-gLMTYuzasREZo84RRWM3U7yu989-0GzCMr8MepHze4bju6VBtGrtIxvl8pf95aPcLowYuzBKvzTrWMc7NbahA=w180,YGG SEA Badge NFT,YGG SEA Badge #51595,https://opensea.io/assets/matic/0x13935ddb4bd229b41134754abe3023e69d94e3c0/51595,0.0005,0.0005,4
7249,https://lh3.googleusercontent.com/R8d4S_ir8Ua5F-q14ACky6E6vQO_lMSPyG42NcB4Cvu-FcezhL7i4SboYowq3tfYCSVjaMvDKsER1w6Abo8Tyxh9UsgW6q0xM1vcGA=w180,Depressionists,Depressionists - DreamDrifting,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/86513257809471604929671004417525689107565979464636789977407171098294122637312,0.0005,0.0004,72
7260,https://lh3.googleusercontent.com/xW970SdZyNFA0c390L83GmRKSCHBSUkdOSRqpy_cVw_ir-kaEKmoLlkPU56xT0J5TS6m1OOCERyCYiUHBepGCHXjSLcOpWmgPXEqbAs=w180,ApeIn.Finance Shop New,ApeIn.Finance Shop New #000,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/78391422871371416474558016010303098418045515224848006730183344277011743851072,0.0005,0.0005,123
7261,https://lh3.googleusercontent.com/yDItOa2lMA4c9SP371ID5OppjQG8N4Sy3eS-8pEfz67KK33rKu97Bse0JVj5BBqSyG_1M6fc9D_cSOlonWwVq95gPOjU2O4YljIa=w180,Eth &amp; Polygon Characters,Eth &amp; Polygon Dummies #11,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/57882044888569271010222507235622329343406107750288935690302185357856177391568,0.0005,0.0005,157
7344,https://lh3.googleusercontent.com/AUwoax2tg2km4kfV6iAd1ar-OJIjC5NoEvHaXCbpW2BjH1KCYLNAep5-nbdVBrspyrKwrtBqt8tOke2-5cw5BfTKXTwyYGzQ2gm3Cg=w180,Screw Guys,Screw Guy #8359,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/16764490535334351184255935013923244313734934173034938582195852632094639390721,0.0005,0.0005,0
7345,https://lh3.googleusercontent.com/EU7NWIBIBurrTDXNLfT0dpUJyQLdmjtIDmX--ZiWHhfECXiBbyjYE2fs7gEEs3_iWermUCVGTasI_Xqz1s_wy2MzvcpaVC1j3FMk0Q=w180,Mayoi,#888 カナシミは夜を歩く,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/50477655081330602958058317998858533630756418040020163035390472449168162947091,0.0005,0.0005,1
7346,https://lh3.googleusercontent.com/UhuNuP8I8EKlIAuwS7p24mvoenO4hGFZEQc0m8IGg5nn2cLZFBnJZnQRUCfY9GISkn-3xK0-CWWq0a8KelOdJnxHB6CVbL_ivbI9gA=w180,The Catrina Collective,#3675,https://opensea.io/assets/matic/0xdc87dc7312662ada8b2996c5258dd8df1ab5e366/3675,0.0005,0.0005,1
7347,https://lh3.googleusercontent.com/KftrcioR1VUgVRdyddKLdUi-tuR_MxJ4eDXyRjo7bFG2aDV4vjspBAxr9x4sqU93niz-0dgJV9jXd_niVTWp73AhFEr0o5f7IsFa=w180,Sneekrs,Sneekrs 0173,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/83866205368127003051572914839428374362690293050816428169613416938593285308417,0.0005,0.0005,2
7348,https://lh3.googleusercontent.com/wslOXR54MwjviGtmFDi6udh7RQZvxivxS5NWrSRRXPuKESah5ABdihU2hbugRDT9INojVEbf-KsdtY9B-t5ruWa2KtLCEYWaQK8xdA=w180,Neon District Season One Item,Zeno Enforcer: Renegade,https://opensea.io/assets/matic/0x7227e371540cf7b8e512544ba6871472031f3335/158456342903424245561598160171,0.0005,0.0,0
7349,https://lh3.googleusercontent.com/3j7Wkc8MTeufC08wzUxpdKIMNawl0xWK1iPZLl41tjamLxZr6cnjbHgXawFcdHVTVziNC7c6J-wSgMkbtbCWBWdyjKi5JYNv8v7MDQ=w180,Neon District Season One Item,Vice Squad Wirehead,https://opensea.io/assets/matic/0x7227e371540cf7b8e512544ba6871472031f3335/158456330451871995807651226754,0.0005,0.0004,4
7350,https://lh3.googleusercontent.com/HLaTzh0FZJwQspdimJz7CFeYiqVuYZFczbZmMoTadmG_xyR3pTLzcJzwP1alNsGYLOaEdRESQETDeBDnq5_VCdiRQVtf1E-OEvMS=w180,Cast4mot Collection,Uncle Milo Alien,https://opensea.io/assets/0x495f947276749ce646f68ac8c248420045cb7b5e/111349959426067228546221011361787723765078265136126294856008624147350195011585,0.0,0.0,1
7351,https://lh3.googleusercontent.com/8-H6P5o08UtpzotJuz7v2Qa0fqCq12F0EIKcH31EmNCTyIHDIXasvjGOxUPSPbu5Dh9mDPjrinqk4kxCslS0z6FrmGdjtIHs_VlWFw=w180,Cryptoballoons NFT,Cryptoballoon #26,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/81663339116509381200238877767421017842051816698279913803144740371178339696641,0.0005,0.0005,0
7352,https://lh3.googleusercontent.com/wbCQmY4BqQUShISfo85IDSlQ9N-rqa7OW9VmtJ5EsRI8zWPk3z9tlZgW2UsEvzW62S8PP7Vi6R-XKRttqFiwxqB4-gCniYWhMSZf=w180,StarryStars Abstract Art,FakeApe #5692,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/38152674945503345204956539207670957858034299501184898805772385565138655117313,0.0005,0.0,2
7353,https://lh3.googleusercontent.com/jYuBYKqRaLGqg2Je9W__dMhS1Fj914iMEO07YY8nrYZYcsvjb11W4HdLTDy5INrRkfy6vIAxCvGY4EjCNXKhfX2LOx0fkM6HgtKWNg=w180,Lil'Pixel Penguins,#075,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/8427993998238539776546601402335782276705534707670772593358531585902221721601,0.0005,0.0005,1
7354,https://lh3.googleusercontent.com/UX-MZGbA9iM8vDG2ZI6ClPO651v1JaZgr3rwEKGyMnbrp2f4ZWeIosfTRvY0WzzmesAe4_7gvlaZqk7PcZQz7ehtmmQtiLrskcO9vpo=w180,Lil'Pixel Penguins,#038,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/8427993998238539776546601402335782276705534707670772593358531543021268238337,0.0005,0.0005,1
7355,https://lh3.googleusercontent.com/eyx_Hm5qNHXs20dU1yMfXbxX13hQRNHy-XXHgw2aEfBKNX8QUbj4O_GQNxxQOaJl4b2ZxCIaTHlrC7cs7MQBeuIPoX6PMm9CVwFuZQ=w180,apes gotaa,Crypto Doberman #15,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/729675986076439961611725522934444614906881948291582237740570686711194976257,0.0005,0.0005,0
7356,https://lh3.googleusercontent.com/YiuOAxMUzChxdDNNKTcvhShEnMjuc4Y0-1vBVNCXELrMJLI3Yr3ZSOPt_FXIhZIhau2i0eAvMRTNNsAP0g8xHFma8rkmxE6TcRpojMM=w180,Neon District Season One Item,Zeno Automator: Paragon,https://opensea.io/assets/matic/0x7227e371540cf7b8e512544ba6871472031f3335/158456341888853321507572954196,0.0005,0.0,2
7357,https://lh3.googleusercontent.com/JUS7m0jBQG5Pr_P5DjQwMGx5kurvaLjkAl7-lsrSR5kTsMeBmaJrbzC-3-OfKoSOshlOQv6i2P2wQPconc0kQ6foW1eVh7SoAfZliQ=w180,Underwear funny,Underwear funny 00010,https://opensea.io/assets/0x495f947276749ce646f68ac8c248420045cb7b5e/95304755252357538635840891642276278105876692654330488113780301481764355833857,0.0,0.0,0
7358,https://lh3.googleusercontent.com/n5TCRX3489Ykk_ZtmXZHp8arkGl3EILrsHE1wADgQz4NNCTNLyBQ9tyNJVrAZQyKO91kcKZudt9ilEuuT7fQyMWJLwm19jpuYyll=w180,CyberPops,"CyberPops $10,000 Card | #001",https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/29065929903980227958063591912756525059676198796655959827661066999891635480336,0.0005,0.0005,549
7359,https://lh3.googleusercontent.com/J4v3jYMCt7IXgSzPErwVpUwPO31xjFUTW_aFAwLhM-iC2IStRKJFmpoKE0-O_j6kElfctmuW9NTN5dAwtetal80MY4ZdqZ9khxZRJw=w180,MicroBuddies,Attention the Protist,https://opensea.io/assets/matic/0x58a15701ed1ad95bba625a05f41e50dce62aa14e/7650,0.0005,0.0005,1
7360,https://lh3.googleusercontent.com/7YQKlB134CrzZGYvRGZg5h0dxXQS3xamEJWXrVWjx2UjlR9KydjAByy3rEmjF_hbVa0_N0lyNOrEYVM7L7gSAqeBUFQc2o6q2EX5Y-M=w180,Oni Geisha Art,Oni Geisha #487,https://opensea.io/assets/matic/0xc892ecda764c324d5d9891721f47dae5e6455bdb/487,0.0005,0.0005,0
7361,https://lh3.googleusercontent.com/2DoueJ8tgcvXe3wQRazedVbprXQP_H_OhskIHp1xrlk3Inu_SBVuSBeU_hs5qR6R5hAcnLMu00eGFV28ohNbvewYc3yxxTg85eOM=w180,The Ape Of Skulls,Apes Of Skull (Free Airdrop),https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/47148434854299665906250032955652002494071555176214538442570618416890361513632,0.0005,0.0005,7
7362,https://lh3.googleusercontent.com/x22x3sBN8ceTOeFfXN2KzVlQOpkHrjmeuF12E30Oy6lMBUz42ejWE17Od-heK4KCqK6x7Dd7Gk9sklZ9OyfUUcfl-kx61v0pJVEH9Ys=w180,Luminous WallStreet Bulls,Luminous WallStreet Bulls (Free Airdrop),https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/95588313892518451982793365203632416247935508426290417022466958516096061245088,0.0005,0.0005,50
7363,https://lh3.googleusercontent.com/HdeXYHSK-eT7qFp5eu1j5YUVFyL0LCqVGLIUq30YGE_NZrdkeQhXExyW-P4WZ1CZjrL0DUuprPIxn-LZoVcJUZ6oJVlc2iX6q1VsEQ=w180,Squid Punkz,#4,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/56641443175334191502178501896786377114852415084060614097823898043636810514532,0.0005,0.0006,27
7364,https://lh3.googleusercontent.com/IEJBOQ7QfhnY-plQKd7GlnPg9sGtSi25ALP3VzixNzQ8rc73LbLyCiMbdSgw4C8aedW6WvEta1LuUnko0mhINAAhau2C8T8Go3km=w180,NIGHT MARE,INFERIOR #7,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/41355669535205244286033539825283074126431520674938694834978623827379172148200,0.0005,0.0005,44
7365,https://lh3.googleusercontent.com/V4ZScZQcJ-_WcnZFpw15Ybb0mFBIvO71BeLxT0jduzl2hah-bWATajty2Ey0poJDFsuAFN2-CFadhdOQURMRYiNjK4QHwww8waWndw=w180,Rush of inspiration,0322,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/48261961904373814096192646573832868060116963851507504750427645721877623703200,0.0005,0.0005,121
7366,https://lh3.googleusercontent.com/UTHs6eWYzRHk-TX1epDWY5_JwU2UKFujSmqtBJn7dixAhdAfcSipXbPvs7Ha8wcb-3BM8kbljdTF8oK5Nxk8XMN95VbkgzSvYhaRVXw=w180,The Doodls Society,Doodle #9127,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/56132912283793172856483488901727734788075409020091269631800164124708518756353,0.0005,0.0005,0
7367,https://lh3.googleusercontent.com/nEXIWraWdfKYe2eTuw3cBG-_mJRP8K20FDejMjGSMIg9jFdM8BmMNDT5NTwtRhaTi1BQbwCegexnadjOP_nsNu56qzZicOuRIp9rYw=w180,Pixel Squids NFT,bundle of 15,https://opensea.io/bundles/bundle-of-15-Xmn,0.0005,0.0002,"<i class=""Iconreact__Icon-sc-1gugx8q-0 irncJF Annotation--icon material-icons-round Annotation--icon"" size=""17"" value=""filter"">filter</i>"
7368,/static/images/placeholder.png,test NFT - gfpd0wCxwi,0,https://opensea.io/assets/matic/0xae1a31459cff25cc5232b6e7f4b4fbdb9e62461a/0,0.0005,0.0005,1
7369,https://lh3.googleusercontent.com/56ixoboNky-ipLhoFDjvwDA1ZZzAaOoBg6oSr8x774MBVydZLwI_qOnSWh9Ewl-S72YJUFFTBnHNJ2ej-2aiNjWrA3xU8kFgHL36JDs=w180,Screw Guys,Screw Guy #8363,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/16764490535334351184255935013923244313734934173034938582195852636492685901825,0.0005,0.0005,1
7372,https://lh3.googleusercontent.com/OcnsNWhLnp-9x3YMa4QWpbtk7RWkq-TIaPg6-44_-I1b8-GK6mnVzqlRjXs4rv-O4Ukefm4_8984A2PlsHADp-ZZ3LStM2GOcClrWQ=w180,bnuks,bnuk #121,https://opensea.io/assets/matic/0x14fbf40829a2ec79524021847291f561b2fa002b/121,0.0005,0.0005,1
7373,https://lh3.googleusercontent.com/jnEur8b_JZHiCd5FZZtugsXwXcv5zRMjLX8zZK5vzibFpKHrvQDuC5HaSWGa8g4gQWWVnVxD_-3VNdaU81hYh5IXxoqRC4NnQ2SU8g=w180,Untitled Collection #77782444,qqqq189,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/35482470712316217703187859321049948258923730282776703734025339788355317006346,0.0005,0.0,1
7374,https://lh3.googleusercontent.com/XLsEJ0pAgTAo0yG4Gsy5Uga0JBupHNhATNxea0VidlYQ1nva53cQdwRXbUSX2UfkMN5wBweybHETtgmHkUMaXcFEH3v5KafuZ2fWtg=w180,cheap shit bruh,Cheapest NFT,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/8225344772256020313738591411835944165433357599346579890325124428028968960001,0.0005,0.0009,0
7375,https://lh3.googleusercontent.com/8n62WvPem6W-9FjFXdX3U-9J1DRLew-mR-j0xUZ7DpFntRoqeTlby6XZ1GICoTHg7_p6J1nYiiWwNofjcDZngy2rEUW5JgXNzWXffrU=w180,Polygoonz Promotional NFTs,Polygoonz Promotional Story Card #1,https://opensea.io/assets/matic/0xe25fe4aae6b1ef658852ddfecb0475af88739b0b/3,0.0005,0.004,11
7376,https://lh3.googleusercontent.com/nhsK0xNbxA2ALnxVLdRRZ-VJRznPm5vwD-bDZHM2FmwkddHlTZUSciCsarsQNMvWqC98Fmjcn6ccs1O7z0_lHqvfy2N3Nnyh5ERP_A=s128,Manic Apes,Manic Apes,https://opensea.io/assets/matic/0xe0d9ca99a4bd6e96500512a2b5d370f534ddc498/435,0.0005,0.0005,1
7377,https://lh3.googleusercontent.com/dbApmpuCu9QjtEI3-gLMTYuzasREZo84RRWM3U7yu989-0GzCMr8MepHze4bju6VBtGrtIxvl8pf95aPcLowYuzBKvzTrWMc7NbahA=w180,YGG SEA Badge NFT,YGG SEA Badge #124567,https://opensea.io/assets/matic/0x13935ddb4bd229b41134754abe3023e69d94e3c0/124567,0.0005,0.0005,0
7398,https://lh3.googleusercontent.com/BEnpw9yzaZTVb-FXzepaO3OKNWxjaI3zyVBPl7rHZIaprFkIYQnNIPNpOKgpxk7ip5GDMrYSIH_SBJ7WNCBc-UwZq8v61pD3zN7YLRE=w180,Shitty Golfer Golf Club,SGGC962,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/16107776119494176627053718626144528734478884183199331572971130647284763590657,0.0005,0.0005,0
7399,https://lh3.googleusercontent.com/fo3AlDiBMaGmHeGsgdAhvEzNYE8fmg3TppR_UfQV-wCJWYi82r6VPJSDz9M8UimmRcARKFaOkTNTfQEchyeS0ywGDQsEQ_Pui0xPug=w180,Golden Yeti,Golden Yeti #60594,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/107225495580743267992006472127291118251102514854541349452947437633108961132545,0.0005,0.001,0
7400,https://lh3.googleusercontent.com/iX7U6gDjX6azxBjIGQ7v1agnCp4RB9c849Mpbei303CbAXsGSBxqq0rnXS2MsuK2j28tA_DW7qKh1VCzG_aewxtoSQ6vK5Sbe-FC=w180,Punkmania Collection,Punkmania #6,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/93465726019761422898621847244554514949988594365267903208068392316024641290440,0.0005,0.0005,19
7401,https://lh3.googleusercontent.com/y9tVMsdiw2M9BTeBuB04EghnmNXdgNnvkDEWtlPT__h2ABQ9UdsrrI6bynK64kveyMtkEzcLUGKsmRKDRO0L9jOtkyDp1HsSCdq5MA=w180,The Booze Club,The Booze Club #5890,https://opensea.io/assets/matic/0xa153535bc89b870c620c1bf452034be4946e3b31/5890,0.0005,0.0005,2
7402,https://lh3.googleusercontent.com/YE5st0Xdx6jgidFeBSPRHsB3lzxPwKwzkbM8bP-KP0HkWcvU8_TsvsLG986l_1hkmuuq7xdxi8hStZcH3OQOStSDSHKwDbsPIClzaw=w180,ShillBots,ShillBots #675,https://opensea.io/assets/0x2af9c8089589f3a8fa86f2c838769e935407738e/675,0.0005,0.0,0
7403,https://lh3.googleusercontent.com/kfgM9Dyl3sjKnPFxk901_mlm_6lFYMwe8zP9IXagD3ehmMbMLmCbNZ8Ym4UpY5UmCisz2meVhBAsN3TiWa88IoMy0BvNQM1ZgTZ6VQ=w180,Cryptic Abstracts,NFT - Cryptic Abstract Card 1054,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/462266399517198490076743367242965391118447154391196649282518586042693451777,0.0005,0.0,0
7404,https://lh3.googleusercontent.com/fvJIAR1Hso_omODIbshe3D_rytrDNIxrUNruOHracpZA2oIKHfqJmJ_HnkptCOmsJoMMqsAmxeeEIzjDxA1NK9uWi-FBC1cTqu-McQ=w180,Pixel Ape Social Club,395,https://opensea.io/assets/matic/0xf2666a19ce1d6b3320035cc21ca82db38d80002e/395,0.0005,0.0005,0
7405,https://lh3.googleusercontent.com/-XLJas7CAU8X-mRbuoXFni7CamOgsHzPugOGNxuh4qh2N0PcAo27pmA5vnCEgcpM8kpl0tDaO7fEDdCb94DRtXAENkBmTMiOVEDMAng=w180,Untitled Collection #164865477,Identità,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/50388544815308816444937524792323571273567268067318637368693268211101056630785,0.0005,0.001,0
7406,https://lh3.googleusercontent.com/5NFrJvKRZ9riqqEpZnjeddxeO7rRzWCqKbOF3Uc6QYh5hF8wd_lBO0DnekM3dhp3fUHLer8DvXfkzdaqCz2wWWDAYbkY7HwFTX9o=w180,cat pi,cat pi #32,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/100091923281853513244072772174501781928104073415624479864247021546771335610468,0.0005,0.0004,8
7407,https://lh3.googleusercontent.com/FPKFOVD-RI0Bk5I4_l3UY4CJ6EtmH5_GWuKO6r0RC14kpCgu4bjfcmA5lf5Z3Q-ZAHOH41PiGTv9wIs006m72OWgmavX7_8yqec9=w180,Pixel_Monkey,Bit Monkey #647,https://opensea.io/assets/matic/0x6ae7a780afb22bfa10f66cdb1094d83957dbcbc6/647,0.0005,0.0005,0
7408,https://lh3.googleusercontent.com/DfeKHSqJ9KLiJpot0xYpES0a3Qt2Z018lgKsWYUSo_uMf_eP8B6ho6xuZmykTlmR6ngaX4iNIIH7HXrToNeMj9VWTBIfvR3pIrdEA8A=w180,Shitty Golfer Golf Club,SGGC 48,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/16107776119494176627053718626144528734478884183199331572971129669818926497793,0.0005,0.0005,0
7409,https://lh3.googleusercontent.com/gYrC0DCZdJpC5lGZArJtOCEBilk9RyPM7RRvtxAHTMmlZ-L_YUG9b-skTaf6X6U4wBXCpgiCyK5AzU34pic3FTHewyxsuPfhHeLGMnE=w180,"Crystal St Clair, Australian Artist",Motherhood in the Bush (1 / 1),https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/73019317564081734279457651939010720539520934094857391476418510645539670851585,0.0005,0.0005,4
7410,https://lh3.googleusercontent.com/9fjTkM1kci03CsD26ero6YBL-ht6oBeFKPkvcbQREWiEvqBUcN8gzAmU4MfHRmpjDPY74e4lLheY1_a_OMLr4jwVEdsduQv0DaGceA=w180,"Crystal St Clair, Australian Artist",School Bus (1 / 1),https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/73019317564081734279457651939010720539520934094857391476418510612554322018305,0.0005,0.0005,2
7411,https://lh3.googleusercontent.com/Rzt8ucWn0tFdwPGbI5eudese11n_hkqVnWqwmaLBd6fjk4YMepdXsCKqy0-A-nFPugZib5BGxg4THTmgKoZjfY5jBXsBCY8vxr82=w180,Shitty Golfer Golf Club,SGGC911,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/16107776119494176627053718626144528734478884183199331572971130591209670574081,0.0005,0.0005,0
7412,https://lh3.googleusercontent.com/VCc-dIjtADqImGOrxAvaX3sZsqzmXDYh8MXY2hkkaifz7BcR8JqNfC5p6z6KI7AojmIQUf77Q4OQ9y2bBD0DavymM5QayslVzOyxFNg=w180,Shitty Golfer Golf Club,SGGC914,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/16107776119494176627053718626144528734478884183199331572971130594508205457409,0.0005,0.0005,0
7413,https://lh3.googleusercontent.com/NgwWb1uMNMRz3mVrAaGglRG_d8DSf4Wg15y4W2_wRCv0Rv6SLiSLpS9b-lwGD0GU2ACkPzARuSJkMymhI60T2feBZ6P7Yp2mOvG73Ck=w180,Shitty Golfer Golf Club,SGGC965,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/16107776119494176627053718626144528734478884183199331572971130650583298473985,0.0005,0.0005,0
7414,https://lh3.googleusercontent.com/LFCJqXvl48FhwtZb-Vdoxt_p5P1Y67ljVettdiPbdrj_iEOWP6pKxDTFc4zH4fQD6W0Juor6wATPTLy4AVgItm-Sbpc7v2ZxkS7y=w180,Shitty Golfer Golf Club,SGGC883,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/16107776119494176627053718626144528734478884183199331572971130560423344996353,0.0005,0.0005,0
7415,https://lh3.googleusercontent.com/BWpxB2bJZCv2i1OTcYnTC1dyqoMN6avnV_1A_s_mlU8X_C_llmynom9j1tY5r7ktscHaAj5WSPO2nmA2r1seHZli9k53nc50PtyR=w180,Shitty Golfer Golf Club,SGGC887,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/16107776119494176627053718626144528734478884183199331572971130564821391507457,0.0005,0.0005,0
7514,https://lh3.googleusercontent.com/jE27JouRtboyDbUlVgKGqSy1ORA21KRjqkhitT_GJmVp9facFyH4ENgHF1_p7-s5ywYZIOlj6R0Q4c10jYay89ebmnI4OZCMaOXLXw=w180,PsychArtNFT,Sun Flare,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/112003898464343836926398184194613102817833624303482611121106870201952203964417,0.0005,0.0009,1
