,gameMode_name,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,team_0_crowns,opponent_0_crowns
10,Ladder,Ice Golem,Hog Rider,Musketeer,Fireball,Fire Spirit,Skeletons,Cannon,The Log,Goblin Cage,Fireball,Royal Recruits,Zappies,Royal Hogs,Arrows,Flying Machine,Electro Spirit,1.0,0.0
11,Friendly,Ice Golem,Hog Rider,Three Musketeers,Fireball,Fire Spirit,Skeletons,Cannon,The Log,Mega Knight,Golden Knight,Royal Hogs,Mega Minion,Dart Goblin,Tombstone,Rascals,Giant Snowball,1.0,0.0
12,Friendly,Fire Spirit,Skeletons,The Log,Royal Delivery,Earthquake,Goblin Cage,Archer Queen,Royal Hogs,The Log,Ice Spirit,Fireball,Hog Rider,Ice Golem,Musketeer,Cannon,Skeletons,1.0,0.0
13,Friendly,Electro Giant,Bats,Skeletons,Electro Spirit,Fireball,The Log,Archer Queen,Tornado,Ice Golem,Hog Rider,Archer Queen,Fireball,Fire Spirit,Skeletons,Cannon,The Log,0.0,1.0
14,Friendly,Skeleton Barrel,The Log,Fireball,Cannon,Valkyrie,Goblin Barrel,Dart Goblin,Skeletons,Ice Golem,Hog Rider,Archer Queen,Fireball,Fire Spirit,Skeletons,Cannon,The Log,1.0,0.0
15,Friendly,P.E.K.K.A,Skeletons,The Log,Tornado,Bats,Electro Giant,Earthquake,Fire Spirit,Ice Golem,Hog Rider,Archer Queen,Fireball,Fire Spirit,Skeletons,Cannon,The Log,0.0,1.0
16,Friendly,X-Bow,Archers,Knight,Skeletons,Tesla,The Log,Mirror,Fireball,Ice Golem,Hog Rider,Archer Queen,Fireball,Fire Spirit,Skeletons,Cannon,The Log,1.0,0.0
17,Friendly,Ice Golem,Hog Rider,Musketeer,Fireball,Fire Spirit,Skeletons,Cannon,The Log,Ice Golem,Hog Rider,Archer Queen,Fireball,Fire Spirit,Skeletons,Cannon,The Log,1.0,0.0
18,Friendly,Ice Golem,Hog Rider,Musketeer,Fireball,Fire Spirit,Skeletons,Cannon,The Log,Ice Golem,Hog Rider,Archer Queen,Fireball,Fire Spirit,Skeletons,Cannon,The Log,0.0,1.0
19,TeamVsTeam,Electro Giant,Bats,Skeletons,Electro Spirit,Fireball,The Log,Archer Queen,Tornado,Ice Golem,Hog Rider,Archer Queen,Fireball,Fire Spirit,Skeletons,Cannon,The Log,1.0,0.0
20,Ladder,Ice Golem,Hog Rider,Musketeer,Fireball,Fire Spirit,Skeletons,Cannon,The Log,Elixir Golem,Battle Healer,Arrows,Bowler,Rage,Inferno Dragon,Electro Dragon,Zap,1.0,0.0
21,Ladder,Ice Golem,Hog Rider,Musketeer,Fireball,Fire Spirit,Skeletons,Cannon,The Log,Baby Dragon,Knight,Ice Wizard,Graveyard,Barbarian Barrel,Tornado,Poison,Tombstone,0.0,1.0
22,Ladder,Ice Golem,Hog Rider,Musketeer,Fireball,Fire Spirit,Skeletons,Cannon,The Log,Valkyrie,Tombstone,Freeze,Bowler,Tornado,Baby Dragon,Inferno Dragon,Graveyard,1.0,0.0
23,Ladder,Ice Golem,Hog Rider,Musketeer,Fireball,Fire Spirit,Skeletons,Cannon,The Log,Royal Recruits,Zappies,Archer Queen,Royal Hogs,Electro Spirit,Goblin Cage,Arrows,Barbarian Barrel,1.0,0.0
24,Ladder,Ice Golem,Hog Rider,Musketeer,Fireball,Fire Spirit,Skeletons,Cannon,The Log,Electro Giant,Archer Queen,Bomber,Skeletons,Goblin Cage,Lightning,Tornado,Dark Prince,1.0,0.0
0,Ladder,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,Princess,Mega Knight,Royal Giant,Bats,Dart Goblin,Prince,Skeleton Army,Goblin Barrel,1.0,0.0
1,TripleElixir_Ladder,Ram Rider,Royal Delivery,Goblins,Dart Goblin,Mother Witch,Cannon,Musketeer,Arrows,Skeleton Dragons,Wizard,Sparky,Clone,Giant Skeleton,Lightning,Arrows,Inferno Dragon,1.0,0.0
2,TripleElixir_Ladder,Knight,Electro Spirit,Archers,Fireball,Hog Rider,Hunter,The Log,Bomb Tower,Balloon,Bats,Lumberjack,Flying Machine,Inferno Dragon,Barbarian Barrel,Witch,Electro Wizard,1.0,0.0
3,Ladder,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,Bomber,Skeletons,Archer Queen,Electro Giant,Goblin Cage,Tornado,Lightning,Dark Prince,1.0,0.0
4,Ladder,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,Elixir Golem,Battle Healer,Arrows,Bowler,Rage,Inferno Dragon,Electro Dragon,Zap,1.0,0.0
5,TripleElixir_Ladder,Electro Giant,Skeletons,Earthquake,Tornado,Ice Wizard,Electro Dragon,Barbarian Barrel,Prince,Balloon,Goblin Hut,Flying Machine,Electro Dragon,Wizard,Giant,Mega Knight,Sparky,0.0,1.0
6,TripleElixir_Ladder,Giant Snowball,Ice Spirit,Goblin Barrel,Valkyrie,Princess,Goblin Gang,Rocket,Inferno Tower,Zap,Ice Spirit,Night Witch,Skeleton Barrel,Ram Rider,The Log,Goblin Hut,Arrows,1.0,0.0
7,Ladder,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,Archer Queen,Bats,Fireball,Guards,Miner,Mortar,The Log,Valkyrie,1.0,0.0
8,Ladder,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,Giant,Prince,Dark Prince,Electro Wizard,Miner,Mega Minion,Fireball,Zap,1.0,0.0
9,Ladder,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,X-Bow,Fireball,Musketeer,Skeletons,The Log,Knight,Electro Spirit,Tesla,0.0,1.0
10,Ladder,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,Goblin Giant,Sparky,Miner,Zap,Dark Prince,Spear Goblins,Bats,Minion Horde,0.0,1.0
11,Ladder,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,Royal Recruits,Goblin Drill,Golden Knight,Inferno Dragon,Dart Goblin,Arrows,Zappies,Guards,1.0,0.0
12,Ladder,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,Musketeer,Mortar,Valkyrie,Giant Snowball,Skeletons,Bats,Poison,Miner,1.0,0.0
13,Ladder,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,Knight,Archers,X-Bow,Fireball,Skeletons,The Log,Tesla,Ice Spirit,0.0,1.0
14,Ladder,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,Goblin Drill,Fire Spirit,Skeletons,Valkyrie,The Log,Tesla,Fireball,Firecracker,0.0,1.0
15,Ladder,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,Goblin Barrel,Knight,Goblin Gang,Dart Goblin,Inferno Tower,The Log,Rocket,Skeleton Barrel,1.0,0.0
16,Friendly,Hog Rider,Musketeer,Cannon,Fireball,Skeletons,Ice Spirit,Ice Golem,The Log,The Log,Giant Snowball,Skeletons,Ram Rider,Valkyrie,Electro Wizard,P.E.K.K.A,Minions,1.0,0.0
17,Friendly,Archer Queen,Bandit,Electro Spirit,Giant Snowball,Lightning,Mega Knight,Ram Rider,Royal Ghost,The Log,Giant Snowball,Skeletons,Ram Rider,Valkyrie,Electro Wizard,P.E.K.K.A,Minions,1.0,0.0
18,Friendly,Skeleton Barrel,Goblin Barrel,Dart Goblin,Wall Breakers,The Log,Hunter,Skeletons,Ice Spirit,The Log,Giant Snowball,Skeletons,Ram Rider,Valkyrie,Electro Wizard,P.E.K.K.A,Minions,1.0,0.0
19,Friendly,Spear Goblins,Wall Breakers,Magic Archer,Tornado,Fireball,Miner,Valkyrie,Bomb Tower,The Log,Giant Snowball,Skeletons,Ram Rider,Valkyrie,Electro Wizard,P.E.K.K.A,Minions,2.0,1.0
20,Friendly,Electro Spirit,Goblin Gang,Inferno Tower,Rocket,Valkyrie,Goblin Barrel,The Log,Princess,Electro Wizard,Cannon Cart,Minions,Guards,Golem,Zap,Night Witch,The Log,1.0,0.0
21,Friendly,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Mega Minion,Goblin Cage,Valkyrie,Royal Giant,Electro Wizard,Cannon Cart,Minions,Guards,Golem,Zap,Night Witch,The Log,0.0,1.0
22,Friendly,Giant,Graveyard,Bowler,Barbarians,Mega Minion,Night Witch,Arrows,Zap,The Log,Giant Snowball,Skeletons,Ram Rider,Valkyrie,Electro Wizard,P.E.K.K.A,Minions,1.0,0.0
23,Friendly,The Log,Hog Rider,Skeletons,Valkyrie,Earthquake,Electro Spirit,Firecracker,Tesla,The Log,Giant Snowball,Skeletons,Ram Rider,Valkyrie,Electro Wizard,P.E.K.K.A,Minions,1.0,0.0
24,Friendly,Fire Spirit,Skeletons,Earthquake,Royal Delivery,The Log,Goblin Cage,Archer Queen,Royal Hogs,The Log,Giant Snowball,Skeletons,Ram Rider,Valkyrie,Electro Wizard,P.E.K.K.A,Minions,1.0,0.0
0,Ladder,Lightning,Barbarian Barrel,Electro Giant,Inferno Dragon,Tornado,Dark Prince,Ice Wizard,Tombstone,Skeletons,The Log,Golden Knight,Royal Giant,Fisherman,Fireball,Mega Minion,Hunter,2.0,0.0
1,Ladder,Lightning,Barbarian Barrel,Electro Giant,Inferno Dragon,Tornado,Dark Prince,Ice Wizard,Tombstone,Skeletons,The Log,Tesla,Valkyrie,Hog Rider,Electro Spirit,Firecracker,Earthquake,1.0,0.0
2,Ladder,Lightning,Barbarian Barrel,Electro Giant,Inferno Dragon,Tornado,Dark Prince,Ice Wizard,Tombstone,Goblin Barrel,Skeleton Army,Dart Goblin,Prince,Rascals,Princess,Rocket,The Log,1.0,0.0
3,Ladder,Lightning,Barbarian Barrel,Electro Giant,Inferno Dragon,Tornado,Dark Prince,Ice Wizard,Tombstone,Elixir Golem,Arrows,Miner,Battle Healer,Rage,Electro Dragon,Inferno Dragon,Night Witch,0.0,1.0
4,Ladder,Lightning,Barbarian Barrel,Electro Giant,Inferno Dragon,Tornado,Dark Prince,Ice Wizard,Tombstone,Skeleton Army,The Log,Witch,Rocket,Minion Horde,Giant,Rage,Musketeer,2.0,1.0
5,Ladder,Lightning,Barbarian Barrel,Electro Giant,Inferno Dragon,Tornado,Dark Prince,Ice Wizard,Tombstone,Giant,Prince,Dark Prince,Zap,Electro Wizard,Mega Minion,Miner,Fireball,0.0,1.0
6,Challenge_AllCards_EventDeck,Inferno Dragon,Electro Giant,Ice Wizard,Tombstone,Barbarian Barrel,Dark Prince,Tornado,Lightning,Electro Giant,Earthquake,Archer Queen,Tombstone,Bomber,Tornado,Prince,Skeletons,0.0,1.0
7,Challenge_AllCards_EventDeck,Inferno Dragon,Electro Giant,Ice Wizard,Tombstone,Barbarian Barrel,Dark Prince,Tornado,Lightning,Skeleton King,Golem,Clone,Night Witch,Arrows,Flying Machine,Skeleton Army,Bats,2.0,1.0
8,Challenge_AllCards_EventDeck,Inferno Dragon,Electro Giant,Ice Wizard,Tombstone,Barbarian Barrel,Dark Prince,Tornado,Lightning,Archer Queen,Royal Delivery,Barbarian Barrel,Ice Spirit,Royal Hogs,Earthquake,Goblin Cage,Skeletons,1.0,0.0
9,Ladder,Lightning,Barbarian Barrel,Electro Giant,Inferno Dragon,Tornado,Dark Prince,Ice Wizard,Tombstone,Guards,Rascals,Dart Goblin,Rocket,Goblin Barrel,Prince,The Log,Princess,1.0,0.0
10,Ladder,Lightning,Barbarian Barrel,Electro Giant,Inferno Dragon,Tornado,Dark Prince,Ice Wizard,Tombstone,Mega Knight,Giant Snowball,Archer Queen,Electro Spirit,Ram Rider,Bandit,Royal Ghost,Lightning,1.0,0.0
11,Challenge_AllCards_EventDeck,Inferno Dragon,Electro Giant,Ice Wizard,Tombstone,Barbarian Barrel,Dark Prince,Tornado,Lightning,Goblin Barrel,Princess,Electro Spirit,The Log,Rocket,Guards,Valkyrie,Inferno Tower,0.0,1.0
12,MirrorDeck_Friendly,Mirror,Skeleton Barrel,Royal Giant,Magic Archer,Rascals,Electro Wizard,Fire Spirit,Barbarian Barrel,Mirror,Skeleton Barrel,Royal Giant,Magic Archer,Rascals,Electro Wizard,Fire Spirit,Barbarian Barrel,2.0,1.0
13,Showdown_Ladder,Lightning,Barbarian Barrel,Electro Giant,Inferno Dragon,Tornado,Dark Prince,Ice Wizard,Tombstone,Lava Hound,Tombstone,Balloon,Inferno Dragon,Goblin Gang,Fireball,Arrows,Minions,3.0,0.0
14,MirrorDeck_Friendly,Mirror,Hog Rider,Ram Rider,Baby Dragon,Goblin Cage,Bandit,Skeleton Army,Lightning,Mirror,Hog Rider,Ram Rider,Baby Dragon,Goblin Cage,Bandit,Skeleton Army,Lightning,1.0,0.0
15,Showdown_Ladder,Lightning,Barbarian Barrel,Electro Giant,Inferno Dragon,Tornado,Dark Prince,Ice Wizard,Tombstone,Princess,Knight,Ice Spirit,Goblin Barrel,The Log,Tesla,Fireball,Dart Goblin,1.0,0.0
16,Challenge_AllCards_EventDeck,Inferno Dragon,Electro Giant,Ice Wizard,Tombstone,Barbarian Barrel,Dark Prince,Tornado,Lightning,Lumberjack,Bomber,Zap,Elite Barbarians,Night Witch,Mega Minion,Golem,Arrows,1.0,0.0
17,Challenge_AllCards_EventDeck,Inferno Dragon,Electro Giant,Ice Wizard,Tombstone,Barbarian Barrel,Dark Prince,Tornado,Lightning,Ice Wizard,Inferno Dragon,Electro Wizard,Tornado,Freeze,Bowler,Valkyrie,Graveyard,1.0,0.0
18,Challenge_AllCards_EventDeck,Inferno Dragon,Electro Giant,Ice Wizard,Tombstone,Barbarian Barrel,Dark Prince,Tornado,Lightning,Giant Snowball,Lightning,Electro Giant,Prince,Mega Minion,Barbarian Barrel,Baby Dragon,Guards,3.0,1.0
19,Challenge_AllCards_EventDeck,Inferno Dragon,Electro Giant,Ice Wizard,Tombstone,Barbarian Barrel,Dark Prince,Tornado,Lightning,P.E.K.K.A,Royal Ghost,Golden Knight,Ram Rider,Electro Wizard,Mother Witch,Barbarian Barrel,Lightning,0.0,1.0
20,Challenge_AllCards_EventDeck,Inferno Dragon,Electro Giant,Ice Wizard,Tombstone,Barbarian Barrel,Dark Prince,Tornado,Lightning,Barbarian Barrel,Bandit,Heal Spirit,Elite Barbarians,Cannon Cart,Electro Wizard,Mother Witch,Fireball,1.0,0.0
21,Challenge_AllCards_EventDeck,Inferno Dragon,Electro Giant,Ice Wizard,Tombstone,Barbarian Barrel,Dark Prince,Tornado,Lightning,Mortar,Magic Archer,Miner,Tornado,Knight,Guards,Fireball,Bats,1.0,0.0
22,Challenge_AllCards_EventDeck,Inferno Dragon,Electro Giant,Ice Wizard,Tombstone,Barbarian Barrel,Dark Prince,Tornado,Lightning,Witch,Zap,Cannon,Electro Spirit,Lava Hound,The Log,Tombstone,Musketeer,1.0,0.0
23,MirrorDeck_Friendly,Mirror,Miner,Golem,Zappies,Elite Barbarians,Lumberjack,Heal Spirit,Zap,Mirror,Miner,Golem,Zappies,Elite Barbarians,Lumberjack,Heal Spirit,Zap,2.0,1.0
24,Showdown_Ladder,Lightning,Barbarian Barrel,Electro Giant,Inferno Dragon,Tornado,Dark Prince,Ice Wizard,Tombstone,Witch,Inferno Tower,Golden Knight,Rage,Balloon,Electro Wizard,The Log,Baby Dragon,1.0,0.0
25,ClanWar_BoatBattle,Electro Giant,Barbarian Barrel,Archer Queen,Baby Dragon,Elite Barbarians,Electro Dragon,Ice Wizard,Dark Prince,Giant Skeleton,Dart Goblin,Fire Spirit,Minion Horde,The Log,Dark Prince,Ice Golem,Arrows,,3.0
26,ClanWar_BoatBattle,Electro Giant,Barbarian Barrel,Archer Queen,Baby Dragon,Elite Barbarians,Electro Dragon,Ice Wizard,Dark Prince,Spear Goblins,Prince,Skeleton Army,Wizard,Mini P.E.K.K.A,Minions,Balloon,Electro Wizard,,0.0
27,ClanWar_BoatBattle,Electro Giant,Barbarian Barrel,Archer Queen,Baby Dragon,Elite Barbarians,Electro Dragon,Ice Wizard,Dark Prince,Mega Knight,Barbarian Barrel,Bomber,Musketeer,Tombstone,Barbarians,Archers,Bats,,0.0
28,ClanWar_BoatBattle,Electro Giant,Barbarian Barrel,Archer Queen,Baby Dragon,Elite Barbarians,Electro Dragon,Ice Wizard,Dark Prince,Mega Minion,Zappies,Valkyrie,Knight,Hog Rider,P.E.K.K.A,Witch,Fireball,,3.0
29,ClanWar_BoatBattle,Electro Giant,Barbarian Barrel,Archer Queen,Baby Dragon,Elite Barbarians,Electro Dragon,Ice Wizard,Dark Prince,Minion Horde,Archers,Giant Skeleton,Witch,Mirror,Bowler,Clone,Prince,,0.0
30,ClanWar_BoatBattle,Electro Giant,Barbarian Barrel,Archer Queen,Baby Dragon,Elite Barbarians,Electro Dragon,Ice Wizard,Dark Prince,Elite Barbarians,Fire Spirit,Minions,Wizard,Executioner,Skeleton Army,Rage,Goblin Barrel,,3.0
31,ClanWar_BoatBattle,Electro Giant,Barbarian Barrel,Archer Queen,Baby Dragon,Elite Barbarians,Electro Dragon,Ice Wizard,Dark Prince,Mega Knight,Baby Dragon,Bomber,Ice Spirit,Dart Goblin,Electro Wizard,Princess,Musketeer,,0.0
32,ClanWar_BoatBattle,Electro Giant,Barbarian Barrel,Archer Queen,Baby Dragon,Elite Barbarians,Electro Dragon,Ice Wizard,Dark Prince,P.E.K.K.A,Goblins,Magic Archer,Spear Goblins,Goblin Gang,Mother Witch,Bats,Night Witch,,0.0
33,ClanWar_BoatBattle,Electro Giant,Barbarian Barrel,Archer Queen,Baby Dragon,Elite Barbarians,Electro Dragon,Ice Wizard,Dark Prince,Guards,Princess,Knight,Electro Wizard,Barbarian Barrel,Bats,Spear Goblins,Mega Knight,,0.0
34,ClanWar_BoatBattle,Electro Giant,Barbarian Barrel,Archer Queen,Baby Dragon,Elite Barbarians,Electro Dragon,Ice Wizard,Dark Prince,Mega Knight,Poison,Arrows,Bats,Musketeer,Ice Golem,Guards,Rascals,,3.0
0,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Battle Ram,P.E.K.K.A,Poison,Bandit,Electro Wizard,Royal Ghost,Zap,Archer Queen,0.0,1.0
1,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Giant Snowball,Electro Spirit,Skeletons,Valkyrie,Archers,Tesla,Hog Rider,Earthquake,1.0,0.0
2,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Ice Wizard,Valkyrie,Tombstone,Poison,Baby Dragon,Tornado,Barbarian Barrel,Graveyard,0.0,1.0
3,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,0.0,3.0
4,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Lava Hound,Tombstone,Arrows,Mega Minion,Balloon,Miner,Fireball,Minions,1.0,2.0
5,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Mega Knight,Balloon,Minions,Fireball,Arrows,Lumberjack,Skeleton Army,Inferno Dragon,1.0,0.0
6,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Mega Minion,Lava Hound,Skeleton Dragons,Fireball,Tombstone,Balloon,Barbarians,Zap,0.0,1.0
7,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Lava Hound,Balloon,Inferno Dragon,Miner,Barbarians,Zap,Arrows,Skeleton Dragons,2.0,1.0
8,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Knight,Guards,Archer Queen,Fireball,Bats,Mortar,Miner,The Log,0.0,1.0
9,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Skeleton Dragons,Balloon,Zap,Inferno Dragon,Miner,Skeleton Army,Arrows,Lava Hound,2.0,1.0
10,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Lumberjack,Barbarian Barrel,Bowler,Balloon,Electro Dragon,Inferno Dragon,Freeze,Tornado,0.0,1.0
11,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Graveyard,Barbarians,Freeze,Skeleton Dragons,Musketeer,Barbarian Barrel,Arrows,Knight,1.0,0.0
12,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Elixir Golem,Inferno Dragon,Arrows,Elite Barbarians,Electro Dragon,Heal Spirit,Rage,Battle Healer,2.0,1.0
13,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Balloon,Arrows,Goblin Gang,Minion Horde,Bats,Freeze,Lumberjack,P.E.K.K.A,1.0,0.0
14,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Mortar,Miner,Fireball,Archer Queen,Bats,Guards,The Log,Knight,0.0,1.0
15,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Goblin Giant,Sparky,Mini P.E.K.K.A,Dark Prince,Electro Wizard,Mega Minion,Zap,Rage,0.0,1.0
16,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Skeletons,Bats,Valkyrie,Miner,Poison,Archer Queen,The Log,Mortar,0.0,1.0
17,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Electro Spirit,P.E.K.K.A,Royal Ghost,Golden Knight,Electro Wizard,Ram Rider,Zap,Fireball,1.0,0.0
18,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Lumberjack,Balloon,Electro Dragon,Barbarian Barrel,Tornado,Freeze,Bowler,Inferno Dragon,1.0,0.0
19,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Golden Knight,Electro Wizard,P.E.K.K.A,Ice Spirit,Skeletons,The Log,Ice Golem,Cannon,Rocket,Hog Rider,Musketeer,1.0,0.0
20,TeamVsTeamLadder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Bandit,Electro Wizard,P.E.K.K.A,Skeletons,Electro Spirit,Firecracker,Hog Rider,Mega Knight,Tesla,Lightning,The Log,2.0,0.0
21,TeamVsTeamLadder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Bandit,Electro Wizard,P.E.K.K.A,Mega Knight,Archer Queen,Fireball,Dart Goblin,Dark Prince,Barbarian Barrel,Bandit,Royal Ghost,0.0,1.0
22,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Bandit,Electro Wizard,P.E.K.K.A,Rascals,Prince,Dart Goblin,Princess,Dark Prince,Goblin Barrel,Rocket,The Log,1.0,0.0
23,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Bandit,Electro Wizard,P.E.K.K.A,Graveyard,Baby Dragon,Knight,Ice Wizard,Tombstone,Poison,Tornado,Barbarian Barrel,0.0,1.0
24,Ladder,Ram Rider,Fireball,Royal Ghost,Giant Snowball,Magic Archer,Bandit,Electro Wizard,P.E.K.K.A,Golden Knight,Bats,Musketeer,Earthquake,Skeletons,The Log,Mortar,Royal Delivery,2.0,1.0
25,ClanWar_BoatBattle,Inferno Dragon,Bowler,Cannon Cart,Electro Dragon,Barbarian Hut,Musketeer,Magic Archer,Flying Machine,Golem,Firecracker,Arrows,Goblin Barrel,Executioner,Flying Machine,Poison,Mini P.E.K.K.A,,3.0
26,ClanWar_BoatBattle,Inferno Dragon,Bowler,Cannon Cart,Electro Dragon,Barbarian Hut,Musketeer,Magic Archer,Flying Machine,Knight,Giant,Minion Horde,Bats,Goblin Hut,Rascals,Dart Goblin,Zap,,0.0
27,ClanWar_BoatBattle,Inferno Dragon,Bowler,Cannon Cart,Electro Dragon,Barbarian Hut,Musketeer,Magic Archer,Flying Machine,P.E.K.K.A,Lumberjack,Elite Barbarians,Sparky,Valkyrie,Fireball,Goblin Hut,Magic Archer,,3.0
28,ClanWar_BoatBattle,Inferno Dragon,Bowler,Cannon Cart,Electro Dragon,Barbarian Hut,Musketeer,Magic Archer,Flying Machine,Giant,Goblin Drill,Freeze,Sparky,Rascals,Arrows,Zappies,Lumberjack,,0.0
29,ClanWar_BoatBattle,Inferno Dragon,Bowler,Cannon Cart,Electro Dragon,Barbarian Hut,Musketeer,Magic Archer,Flying Machine,Goblin Barrel,Giant,Executioner,Goblin Hut,Night Witch,Bats,Knight,The Log,,3.0
30,ClanWar_BoatBattle,Inferno Dragon,Bowler,Cannon Cart,Electro Dragon,Barbarian Hut,Musketeer,Magic Archer,Flying Machine,Golem,Minions,Witch,Fireball,Mini P.E.K.K.A,Spear Goblins,Tesla,Barbarians,,3.0
31,ClanWar_BoatBattle,Inferno Dragon,Bowler,Cannon Cart,Electro Dragon,Barbarian Hut,Musketeer,Magic Archer,Flying Machine,Goblin Barrel,Prince,Bats,Bandit,Magic Archer,Witch,Wall Breakers,Barbarian Barrel,,0.0
32,ClanWar_BoatBattle,Inferno Dragon,Bowler,Cannon Cart,Electro Dragon,Barbarian Hut,Musketeer,Magic Archer,Flying Machine,Night Witch,Electro Dragon,Musketeer,Mini P.E.K.K.A,Miner,Elite Barbarians,Hog Rider,Graveyard,,3.0
33,ClanWar_BoatBattle,Inferno Dragon,Bowler,Cannon Cart,Electro Dragon,Barbarian Hut,Musketeer,Magic Archer,Flying Machine,Prince,Princess,Goblin Hut,Mega Knight,Bandit,Witch,Fireball,Goblin Barrel,,0.0
34,ClanWar_BoatBattle,Inferno Dragon,Bowler,Cannon Cart,Electro Dragon,Barbarian Hut,Musketeer,Magic Archer,Flying Machine,Wizard,Royal Ghost,Tornado,Dart Goblin,Archers,Lava Hound,Fisherman,Ice Wizard,,0.0
0,TripleElixir_Ladder,Mega Knight,Flying Machine,Furnace,Earthquake,Zappies,Mother Witch,Goblin Hut,Bowler,Hog Rider,Earthquake,Firecracker,Minions,Ice Golem,Mini P.E.K.K.A,Skeletons,Barbarian Barrel,1.0,0.0
