,0,1,2,3,4,5,6,7,8,9,result
2740,Goblin Giant,Sparky,Mini P.E.K.K.A,Dark Prince,Electro Wizard,Bats,Zap,Rage,1.0,0.0,win
2741,Goblin Giant,Sparky,Mini P.E.K.K.A,Dark Prince,Electro Wizard,Bats,Zap,Rage,2.0,1.0,win
2742,Goblin Giant,Sparky,Mini P.E.K.K.A,Dark Prince,Electro Wizard,Bats,Zap,Rage,2.0,1.0,win
2743,Goblin Giant,Sparky,Mini P.E.K.K.A,Dark Prince,Electro Wizard,Bats,Zap,Rage,1.0,3.0,lose
2744,Goblin Giant,Sparky,Mini P.E.K.K.A,Dark Prince,Electro Wizard,Bats,Zap,Rage,1.0,0.0,win
2745,Goblin Giant,Sparky,Mini P.E.K.K.A,Dark Prince,Electro Wizard,Bats,Zap,Rage,0.0,1.0,lose
2746,Cannon Cart,Mortar,Ram Rider,The Log,Earthquake,Electro Wizard,Valkyrie,Spear Goblins,1.0,0.0,win
2747,Goblin Giant,Sparky,Mini P.E.K.K.A,Dark Prince,Electro Wizard,Bats,Zap,Rage,1.0,0.0,win
2748,Goblin Giant,Sparky,Mini P.E.K.K.A,Dark Prince,Electro Wizard,Bats,Zap,Rage,2.0,1.0,win
2749,Goblin Giant,Sparky,Mini P.E.K.K.A,Dark Prince,Electro Wizard,Bats,Zap,Rage,1.0,0.0,win
2750,Goblin Giant,Sparky,Mini P.E.K.K.A,Dark Prince,Electro Wizard,Bats,Zap,Rage,0.0,2.0,lose
2751,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,1.0,0.0,win
2752,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,1.0,0.0,win
2753,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,1.0,0.0,win
2754,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,0.0,1.0,lose
2755,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,1.0,0.0,win
2756,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,0.0,1.0,lose
2757,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,1.0,0.0,win
2758,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,0.0,1.0,lose
2759,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,0.0,3.0,lose
2760,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,1.0,0.0,win
2761,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,0.0,1.0,lose
2762,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,1.0,0.0,win
2763,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,0.0,1.0,lose
2764,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,3.0,0.0,win
2765,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,0.0,3.0,lose
2766,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,2.0,1.0,win
2767,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,1.0,0.0,win
2768,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,1.0,0.0,win
2769,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,0.0,1.0,lose
2770,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,2.0,1.0,win
2771,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,1.0,0.0,win
2772,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,3.0,0.0,win
2773,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,1.0,0.0,win
2774,P.E.K.K.A,Battle Ram,Royal Ghost,Electro Wizard,Archer Queen,Bandit,Zap,Fireball,0.0,1.0,lose
2775,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,0.0,1.0,lose
2776,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,3.0,0.0,win
2777,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Fireball,The Log,Princess,1.0,0.0,win
2778,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,3.0,0.0,win
2779,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2780,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2781,Goblin Barrel,Ice Spirit,Guards,Knight,Inferno Tower,Rocket,The Log,Princess,0.0,1.0,lose
2782,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2783,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2784,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2785,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2786,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2787,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,0.0,1.0,lose
2788,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2789,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2790,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2791,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2792,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2793,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2794,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2795,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,0.0,3.0,lose
2796,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,0.0,1.0,lose
2797,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2798,Goblin Barrel,Ice Spirit,Goblin Gang,Knight,Inferno Tower,Rocket,The Log,Princess,1.0,0.0,win
2799,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,0.0,1.0,lose
2800,Ice Golem,Skeletons,Tesla,Ice Spirit,Archers,Fireball,X-Bow,The Log,1.0,0.0,win
2801,Ice Golem,Skeletons,Tesla,Ice Spirit,Archers,Fireball,X-Bow,The Log,1.0,0.0,win
2802,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,0.0,1.0,lose
2803,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,1.0,0.0,win
2804,Ice Golem,Hog Rider,Musketeer,Fireball,Ice Spirit,Skeletons,Cannon,The Log,1.0,2.0,lose
2805,Electro Spirit,Skeletons,Fisherman,Archer Queen,Bats,Fireball,Royal Giant,The Log,0.0,2.0,lose
2806,Electro Spirit,Skeletons,Fisherman,Archer Queen,Bats,Fireball,Royal Giant,The Log,0.0,1.0,lose
2807,Electro Spirit,Skeletons,Fisherman,Archer Queen,Bats,Fireball,Royal Giant,The Log,3.0,0.0,win
2808,Electro Spirit,Skeletons,Fisherman,Archer Queen,Bats,Fireball,Royal Giant,The Log,1.0,0.0,win
2809,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,0.0,1.0,lose
2810,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,0.0,1.0,lose
2811,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,0.0,3.0,lose
2812,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,1.0,0.0,win
2813,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,1.0,0.0,win
2814,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,0.0,1.0,lose
2815,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,1.0,0.0,win
2816,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,1.0,0.0,win
2817,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,0.0,1.0,lose
2818,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,1.0,0.0,win
2819,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,0.0,1.0,lose
2820,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,1.0,0.0,win
2821,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,2.0,1.0,win
2822,Electro Spirit,Skeletons,Tesla,Archer Queen,Knight,Fireball,X-Bow,The Log,1.0,0.0,win
2823,Bats,Inferno Tower,Ice Golem,Giant Snowball,Miner,The Log,Rascals,Balloon,1.0,0.0,win
2824,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,2.0,0.0,win
2825,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,2.0,3.0,lose
2826,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,3.0,2.0,win
2827,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,0.0,1.0,lose
2828,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,1.0,0.0,win
2829,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,0.0,1.0,lose
2830,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,1.0,0.0,win
2831,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,0.0,1.0,lose
2832,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,1.0,0.0,win
2833,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,3.0,0.0,win
2834,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,1.0,0.0,win
2835,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,1.0,0.0,win
2836,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,1.0,0.0,win
2837,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,1.0,2.0,lose
2838,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,2.0,1.0,win
2839,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,0.0,1.0,lose
2840,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,1.0,3.0,lose
2841,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,0.0,1.0,lose
2842,Giant,Dark Prince,Musketeer,Graveyard,Skeleton Army,Zap,Arrows,Bats,1.0,0.0,win
2843,Giant,Bowler,Night Witch,Skeleton Army,Graveyard,Bats,Arrows,Zap,3.0,0.0,win
2844,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,2.0,1.0,win
2845,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,1.0,0.0,win
2846,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,1.0,0.0,win
2847,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,0.0,3.0,lose
2848,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,1.0,2.0,lose
2849,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,1.0,2.0,lose
2850,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,2.0,1.0,win
2851,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,3.0,1.0,win
2852,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,1.0,2.0,lose
2853,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,1.0,0.0,win
2854,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,2.0,1.0,win
2855,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,1.0,0.0,win
2856,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,1.0,2.0,lose
2857,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,3.0,0.0,win
2858,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,2.0,1.0,win
2859,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,1.0,3.0,lose
2860,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,1.0,3.0,lose
2861,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,3.0,1.0,win
2862,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,2.0,1.0,win
2863,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,2.0,1.0,win
2864,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,1.0,0.0,win
2865,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,0.0,3.0,lose
2866,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,3.0,2.0,win
2867,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,2.0,1.0,win
2868,Lava Hound,Tombstone,Guards,Skeleton Dragons,Balloon,Zap,Mega Minion,Fireball,2.0,0.0,win
2869,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2870,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,2.0,1.0,win
2871,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2872,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,0.0,1.0,lose
2873,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2874,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2875,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2876,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,0.0,1.0,lose
2877,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2878,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2879,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,0.0,1.0,lose
2880,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2881,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,2.0,3.0,lose
2882,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,3.0,0.0,win
2883,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2884,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2885,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2886,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2887,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,0.0,1.0,lose
2888,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,0.0,1.0,lose
2889,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2890,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2891,Bomb Tower,Fireball,Magic Archer,Miner,Spear Goblins,Tornado,Valkyrie,Wall Breakers,1.0,0.0,win
2892,The Log,Fireball,Skeletons,Baby Dragon,Witch,Royal Giant,Mini P.E.K.K.A,Miner,1.0,0.0,win
2893,The Log,Fireball,Skeletons,Baby Dragon,Witch,Royal Giant,Mini P.E.K.K.A,Miner,1.0,0.0,win
2894,Golem,Tornado,Night Witch,Lightning,Mega Minion,Baby Dragon,Lumberjack,Barbarian Barrel,2.0,1.0,win
2895,Golem,Tornado,Night Witch,Lightning,Mega Minion,Baby Dragon,Lumberjack,Barbarian Barrel,1.0,3.0,lose
2896,Golem,Tornado,Night Witch,Lightning,Mega Minion,Baby Dragon,Lumberjack,Barbarian Barrel,3.0,1.0,win
2897,Golem,Tornado,Night Witch,Lightning,Mega Minion,Baby Dragon,Lumberjack,Barbarian Barrel,1.0,0.0,win
2898,Golem,Tornado,Night Witch,Lightning,Mega Minion,Baby Dragon,Lumberjack,Barbarian Barrel,1.0,0.0,win
2899,Golem,Tornado,Night Witch,Lightning,Mega Minion,Baby Dragon,Lumberjack,Barbarian Barrel,3.0,0.0,win
2900,Golem,Tornado,Night Witch,Lightning,Mega Minion,Baby Dragon,Lumberjack,Barbarian Barrel,3.0,1.0,win
2901,Golem,Tornado,Night Witch,Lightning,Mega Minion,Baby Dragon,Elite Barbarians,Barbarian Barrel,0.0,1.0,lose
2902,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,0.0,1.0,lose
2903,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,3.0,1.0,win
2904,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,1.0,0.0,win
2905,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,0.0,1.0,lose
2906,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,0.0,1.0,lose
2907,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,1.0,0.0,win
2908,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,0.0,1.0,lose
2909,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,1.0,0.0,win
2910,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,1.0,0.0,win
2911,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,1.0,0.0,win
2912,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,3.0,1.0,win
2913,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,0.0,1.0,lose
2914,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Barbarian Barrel,1.0,3.0,lose
2915,Golem,Tornado,Night Witch,Fireball,Skeleton Dragons,Baby Dragon,Elite Barbarians,Bomber,1.0,3.0,lose
2916,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Zap,Fireball,Electro Wizard,0.0,1.0,lose
2917,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Zap,Fireball,Electro Wizard,1.0,0.0,win
2918,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Zap,Fireball,Electro Wizard,1.0,0.0,win
2919,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Zap,Fireball,Electro Wizard,1.0,0.0,win
2920,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Zap,Fireball,Electro Wizard,0.0,1.0,lose
2921,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Zap,Fireball,Electro Wizard,3.0,1.0,win
2922,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Zap,Fireball,Electro Wizard,3.0,0.0,win
2923,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Zap,Fireball,Electro Wizard,1.0,0.0,win
2924,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Zap,Fireball,Electro Wizard,1.0,0.0,win
2925,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Zap,Fireball,Electro Wizard,0.0,1.0,lose
2926,P.E.K.K.A,Royal Ghost,Bandit,Battle Ram,Magic Archer,Zap,Fireball,Electro Wizard,1.0,0.0,win
2927,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,1.0,0.0,win
2928,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,1.0,0.0,win
2929,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,3.0,0.0,win
2930,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,1.0,0.0,win
2931,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,1.0,0.0,win
2932,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,3.0,0.0,win
2933,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,0.0,1.0,lose
2934,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,2.0,1.0,win
2935,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,0.0,1.0,lose
2936,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,0.0,1.0,lose
2937,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,1.0,0.0,win
2938,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,1.0,0.0,win
2939,Spear Goblins,Wall Breakers,Magic Archer,Tornado,The Log,Miner,Valkyrie,Bomb Tower,3.0,1.0,win
2940,Spear Goblins,Mortar,Miner,Goblin Gang,Cannon Cart,The Log,Minion Horde,Fireball,1.0,0.0,win
2941,Spear Goblins,Mortar,Miner,Goblin Gang,Cannon Cart,The Log,Minion Horde,Fireball,1.0,0.0,win
2942,Spear Goblins,Mortar,Miner,Goblin Gang,Cannon Cart,The Log,Minion Horde,Fireball,0.0,1.0,lose
2943,Spear Goblins,Mortar,Miner,Goblin Gang,Cannon Cart,The Log,Minion Horde,Fireball,1.0,0.0,win
2944,Spear Goblins,Mortar,Miner,Goblin Gang,Cannon Cart,The Log,Minion Horde,Fireball,2.0,1.0,win
2945,Spear Goblins,Mortar,Miner,Goblin Gang,Cannon Cart,The Log,Minion Horde,Fireball,1.0,0.0,win
2946,Spear Goblins,Mortar,Miner,Goblin Gang,Cannon Cart,The Log,Minion Horde,Fireball,1.0,0.0,win
2947,Spear Goblins,Mortar,Miner,Goblin Gang,Cannon Cart,The Log,Minion Horde,Fireball,1.0,0.0,win
2948,Spear Goblins,Mortar,Miner,Goblin Gang,Cannon Cart,The Log,Minion Horde,Fireball,0.0,3.0,lose
2949,Spear Goblins,Mortar,Miner,Guards,Cannon Cart,The Log,Minion Horde,Fireball,0.0,1.0,lose
2950,Spear Goblins,Mortar,Miner,Guards,Cannon Cart,The Log,Minion Horde,Fireball,0.0,1.0,lose
2951,The Log,Fireball,Ice Spirit,Archers,X-Bow,Skeletons,Tesla,Knight,1.0,0.0,win
2952,The Log,Fireball,Ice Spirit,Archers,X-Bow,Skeletons,Tesla,Knight,1.0,0.0,win
2953,The Log,Fireball,Ice Spirit,Archers,X-Bow,Skeletons,Tesla,Knight,3.0,0.0,win
2954,The Log,Fireball,Ice Spirit,Archers,X-Bow,Skeletons,Tesla,Knight,1.0,0.0,win
2955,The Log,Fireball,Ice Spirit,Archers,X-Bow,Skeletons,Tesla,Knight,1.0,0.0,win
2956,The Log,Fireball,Ice Spirit,Archers,X-Bow,Skeletons,Tesla,Knight,1.0,0.0,win
2957,The Log,Fireball,Ice Spirit,Archers,X-Bow,Skeletons,Tesla,Knight,1.0,0.0,win
2958,The Log,Fireball,Ice Spirit,Archers,X-Bow,Skeletons,Tesla,Knight,1.0,0.0,win
2959,P.E.K.K.A,Royal Ghost,Zap,Poison,Electro Wizard,Magic Archer,Golden Knight,Battle Ram,0.0,1.0,lose
2960,P.E.K.K.A,Royal Ghost,Zap,Poison,Electro Wizard,Magic Archer,Golden Knight,Battle Ram,1.0,0.0,win
2961,P.E.K.K.A,Minions,Zap,Poison,Miner,Electro Wizard,Goblins,Bandit,0.0,1.0,lose
